time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),surface_pressure (hPa)
2023-10-12T03:00,29.3,75,0,4.7,64,1012.6
2023-10-12T04:00,29.2,76,0,7.2,62,1012.2
2023-10-12T05:00,29.1,76,0,4.3,71,1011
2023-10-12T06:00,29,77,0,1.8,96,1010
2023-10-12T07:00,28.5,78,0.2,2.1,98,1009.6
2023-10-12T08:00,28.5,79,0,2.6,100,1009.3
2023-10-12T09:00,28.8,78,0,2.1,98,1009.2
2023-10-12T10:00,28.9,78,0,5.8,99,1009.5
2023-10-12T11:00,29,77,0,3.3,100,1009.9
2023-10-12T12:00,29.6,70,0,10.7,94,1010.9
2023-10-12T13:00,29.4,73,0,13.9,85,1011.7
2023-10-12T14:00,29.1,75,0,10.7,100,1012.8
2023-10-12T15:00,29.1,76,0,10.2,98,1012.9
2023-10-12T16:00,28.9,77,0,10.3,100,1012.4
2023-10-12T17:00,28.8,78,0,9.4,100,1011.8
2023-10-12T18:00,28.8,79,0,9.4,99,1011.3
2023-10-12T19:00,28.6,80,0,11.2,100,1010.4
2023-10-12T20:00,28.6,79,0,10.8,100,1010.2
2023-10-12T21:00,28.6,78,0,7.2,99,1010.4
2023-10-12T22:00,28.6,78,0,8.9,51,1010.8
2023-10-12T23:00,28.8,78,0,11.3,96,1011.2
2023-10-13T00:00,29.2,76,0,12.7,86,1011.5
2023-10-13T01:00,29.4,75,0,9.5,97,1012.2
2023-10-13T02:00,29.5,73,0,8.4,99,1012.5
2023-10-13T03:00,29.8,72,0,6.7,99,1012.6
2023-10-13T04:00,29.9,71,0,8.6,100,1012.1
2023-10-13T05:00,30,70,0,10.4,100,1010.9
2023-10-13T06:00,30,69,0,11.5,97,1009.9
2023-10-13T07:00,30.1,69,0,14.8,64,1009.2
2023-10-13T08:00,30.2,70,0,16.7,8,1008.7
2023-10-13T09:00,30.1,70,0,16.6,52,1008.7
2023-10-13T10:00,29.7,71,0.1,18.1,99,1009.3
2023-10-13T11:00,29.8,71,0.1,16.1,100,1010
2023-10-13T12:00,29.1,77,0.5,16.6,99,1010.6
2023-10-13T13:00,29.4,76,0,14,100,1011.3
2023-10-13T14:00,29.2,78,0,13.1,96,1011.9
2023-10-13T15:00,29,81,0,12.5,79,1011.8
2023-10-13T16:00,28.9,82,0,11.2,86,1011.5
2023-10-13T17:00,28.8,83,0,11.6,96,1011.1
2023-10-13T18:00,28.8,83,0,11,99,1010.3
2023-10-13T19:00,28.6,83,0,9.2,100,1009.4
2023-10-13T20:00,28.7,83,0,11.2,100,1008.9
2023-10-13T21:00,28.8,82,0,10.8,100,1009.3
2023-10-13T22:00,28.8,82,0,13.1,100,1009.6
2023-10-13T23:00,28.8,81,0,13.7,100,1009.9
2023-10-14T00:00,29.9,76,0,13,100,1010
2023-10-14T01:00,30,76,0,12.3,100,1010.7
2023-10-14T02:00,30.2,72,0,13.1,100,1011.8
2023-10-14T03:00,30.2,72,0,13.4,99,1011.4
2023-10-14T04:00,30.2,72,0,14.9,83,1010.9
2023-10-14T05:00,30.2,72,0,18.4,58,1009.9
2023-10-14T06:00,30.2,72,0,16.3,100,1009.1
2023-10-14T07:00,30.1,71,0.4,19.1,99,1008.3
2023-10-14T08:00,30.1,71,0.2,19.1,98,1007.8
2023-10-14T09:00,29.9,73,0.1,21.7,27,1007.1
2023-10-14T10:00,29.9,74,0,19.5,41,1007.4
2023-10-14T11:00,30,71,0.2,19.9,97,1008.5
2023-10-14T12:00,30,75,0,21.1,96,1009.2
2023-10-14T13:00,30,71,0.1,19,92,1010.1
2023-10-14T14:00,29.9,75,0.1,18.2,99,1010.5
2023-10-14T15:00,29.5,78,0,19.4,63,1010.8
2023-10-14T16:00,29.6,78,0,17.3,98,1010.6
2023-10-14T17:00,29.5,78,0,14.4,71,1010.2
2023-10-14T18:00,29.5,78,0,14.8,16,1009.5
2023-10-14T19:00,29.4,79,0,16.8,65,1008.8
2023-10-14T20:00,29.4,77,0.4,15.4,91,1008.4
2023-10-14T21:00,29.1,78,0,18.7,99,1008.3
2023-10-14T22:00,29.1,78,0,19.3,50,1008.3
2023-10-14T23:00,26,88,2.7,24.3,100,1009.8
2023-10-15T00:00,28.6,81,0.1,24.7,98,1010
2023-10-15T01:00,28.9,81,0.1,23,97,1010.3
2023-10-15T02:00,28.5,80,0.5,21,98,1011.3
2023-10-15T03:00,27.4,86,1.7,23.4,100,1011.7
2023-10-15T04:00,27.2,84,1.5,19.5,81,1011.2
2023-10-15T05:00,27.8,84,0,22,72,1009.9
2023-10-15T06:00,28,85,0,18.7,99,1009.1
2023-10-15T07:00,28.5,81,0.4,20,100,1008.4
2023-10-15T08:00,29,80,0,18.7,100,1007.7
2023-10-15T09:00,28.7,81,0.1,27.7,100,1007.2
2023-10-15T10:00,28.5,82,0.1,26.3,100,1007.8
2023-10-15T11:00,28.6,78,0.2,22.1,100,1008.4
2023-10-15T12:00,28.7,81,0.1,15.3,100,1008.8
2023-10-15T13:00,29,80,0,14.8,100,1009.4
2023-10-15T14:00,29.9,74,0,18.2,100,1010.5
2023-10-15T15:00,30.2,70,0,20.6,100,1010.5
2023-10-15T16:00,31.5,60,0,22.7,100,1010.2
2023-10-15T17:00,31.1,61,0,23.8,100,1009.7
2023-10-15T18:00,30.9,63,0,22.6,100,1009.1
2023-10-15T19:00,30.8,62,0,22.2,73,1009.2
2023-10-15T20:00,30.6,63,0,24.6,99,1008.8
2023-10-15T21:00,30.5,65,0,26.2,100,1008.5
2023-10-15T22:00,30.1,69,0,25.1,100,1008.7
2023-10-15T23:00,30,71,0,22.2,95,1009.3
2023-10-16T00:00,29.8,69,0,21.5,100,1010.9
2023-10-16T01:00,29.9,68,0,18.6,100,1011
2023-10-16T02:00,29.9,68,0,19.2,100,1011.2
2023-10-16T03:00,29.6,72,0,17,100,1011.7
2023-10-16T04:00,29.5,75,0,17.2,96,1011
2023-10-16T05:00,29.4,77,0,20.9,98,1010.1
2023-10-16T06:00,29.3,79,0,17.6,100,1009.1
2023-10-16T07:00,29.3,79,0,18.6,100,1008.2
2023-10-16T08:00,29.4,79,0,16.6,100,1007.6
2023-10-16T09:00,29.6,75,0,20.9,100,1007.4
2023-10-16T10:00,29.6,77,0,18.1,100,1007.3
2023-10-16T11:00,29.7,77,0,17.7,100,1008.2
2023-10-16T12:00,30,72,0,15.3,100,1009.4
2023-10-16T13:00,30,72,0,12.5,86,1010
2023-10-16T14:00,30,72,0,10.8,73,1011.1
2023-10-16T15:00,30,72,0,9.7,93,1011.4
2023-10-16T16:00,29.9,72,0.3,10.4,65,1011.2
2023-10-16T17:00,29.8,72,0,10.2,100,1010.8
2023-10-16T18:00,29.8,71,0,9.4,99,1010
2023-10-16T19:00,29.8,71,0,8.5,100,1009.5
2023-10-16T20:00,29.6,71,0,8.8,86,1009.1
2023-10-16T21:00,29.6,71,0,9.5,52,1008.7
2023-10-16T22:00,29.7,71,0,10.6,40,1008.9
2023-10-16T23:00,29.8,71,0,11.4,41,1009.5
2023-10-17T00:00,29.8,69,0.1,5.2,95,1010.7
2023-10-17T01:00,29.5,69,0,7.4,54,1011.7
2023-10-17T02:00,29.6,69,0,6.2,10,1011.9
2023-10-17T03:00,29.7,69,0,3.7,94,1011.9
2023-10-17T04:00,29.8,68,0,3.6,91,1011.3
2023-10-17T05:00,29.9,68,0,7.3,96,1010.6
2023-10-17T06:00,29.9,69,0,8.9,98,1009.8
2023-10-17T07:00,30,68,0,8.4,97,1008.8
2023-10-17T08:00,29.9,69,0,9.8,15,1008.4
2023-10-17T09:00,30,69,0,11.2,26,1008.3
2023-10-17T10:00,29.9,70,0,12.7,15,1008.4
2023-10-17T11:00,30,70,0,10.7,38,1009.4
2023-10-17T12:00,29.5,74,0,10.7,16,1010.6
2023-10-17T13:00,28.9,76,0.7,10,68,1011.6
2023-10-17T14:00,27.5,84,0.7,13.5,71,1012.5
2023-10-17T15:00,27.5,83,0.2,10.4,51,1012.7
2023-10-17T16:00,28.1,80,0,9.3,32,1012.6
2023-10-17T17:00,28.2,79,0.9,10.6,54,1012.2
2023-10-17T18:00,27.6,82,1.1,12.3,49,1011.7
2023-10-17T19:00,27.8,81,0,10.5,62,1011.1
2023-10-17T20:00,27.6,83,0.2,13.6,49,1010.7
2023-10-17T21:00,27.8,83,0,10.2,36,1010.5
2023-10-17T22:00,27.2,82,1.2,9.1,60,1010.9
2023-10-17T23:00,27.5,82,0.2,6.1,38,1011.5
2023-10-18T00:00,29,78,0,6.5,76,1011.8
2023-10-18T01:00,29.1,77,0,6.2,97,1012.6
2023-10-18T02:00,29.2,76,0,4.7,99,1013.1
2023-10-18T03:00,29.4,75,0,3.3,96,1012.9
2023-10-18T04:00,29.4,75,0,4.7,99,1012.3
2023-10-18T05:00,29.2,75,0,6.5,95,1011.9
2023-10-18T06:00,29.2,72,0,4.7,99,1010.9
2023-10-18T07:00,29.4,67,0.1,4.5,98,1010.1
2023-10-18T08:00,29.4,69,0.1,5.1,97,1009.4
2023-10-18T09:00,29.5,70,0,5.9,91,1009.2
2023-10-18T10:00,29.5,69,0,6.5,96,1009.6
2023-10-18T11:00,29.6,69,0,4,89,1010.2
2023-10-18T12:00,29.6,66,0,1.5,15,1011
2023-10-18T13:00,29.6,67,0,2.7,92,1012.1
2023-10-18T14:00,29.6,67,0,2.2,100,1012.6
2023-10-18T15:00,29.5,68,0,1.8,100,1012.7
2023-10-18T16:00,29.5,69,0,1.8,100,1012.4
2023-10-18T17:00,29.4,70,0,3,98,1012
2023-10-18T18:00,29.3,71,0,3.9,97,1011.4
2023-10-18T19:00,29.2,72,0,5.4,97,1011.1
2023-10-18T20:00,29.1,72,0,6.6,99,1010.7
2023-10-18T21:00,29.1,73,0,6.3,96,1010.4
2023-10-18T22:00,29,74,0,5.7,97,1010.5
2023-10-18T23:00,29,74,0,6.4,99,1011
2023-10-19T00:00,28.4,80,0,12.4,100,1011.7
2023-10-19T01:00,28.4,80,0,7.9,99,1012.2
2023-10-19T02:00,28.5,79,0,5.2,99,1012.6
2023-10-19T03:00,28.6,79,0,4.3,100,1012.8
2023-10-19T04:00,28.7,78,0,3.2,88,1012.3
2023-10-19T05:00,28.7,78,0,1.9,11,1011.5
2023-10-19T06:00,28.9,77,0,2.5,3,1010.6
2023-10-19T07:00,29,75,0,2.4,23,1009.7
2023-10-19T08:00,29.2,74,0,1.8,4,1009.4
2023-10-19T09:00,29.3,72,0,2.8,6,1009.3
2023-10-19T10:00,29.4,72,0,3.7,6,1009.7
2023-10-19T11:00,29.4,73,0,6.6,52,1010.2
2023-10-19T12:00,27.4,80,0,7,79,1011.7
2023-10-19T13:00,27.4,80,0,4.3,100,1012
2023-10-19T14:00,27.8,79,0,5.9,100,1012.2
2023-10-19T15:00,27.9,78,0,3.9,100,1012.9
2023-10-19T16:00,28,78,0,3.6,100,1012.4
2023-10-19T17:00,28,79,0,5.1,39,1012.1
2023-10-19T18:00,28.2,79,0,6,29,1011.5
2023-10-19T19:00,28.3,79,0,6.3,19,1010.8
2023-10-19T20:00,28.3,79,0,6.8,74,1010.4
2023-10-19T21:00,28.4,80,0,8.7,84,1010.2
2023-10-19T22:00,28.5,79,0,9.8,100,1010.5
2023-10-19T23:00,28.5,78,0,6.3,99,1011.1
2023-10-20T00:00,29.2,73,0,3.8,99,1011.6
2023-10-20T01:00,29.4,73,0,0.8,100,1012.5
2023-10-20T02:00,29.4,72,0,2.5,100,1012.7
2023-10-20T03:00,29.4,72,0,3.1,99,1012.3
2023-10-20T04:00,29.5,72,0,5.4,100,1012
2023-10-20T05:00,29.5,72,0,7.2,100,1011.2
2023-10-20T06:00,29.7,70,0,6.6,100,1010.3
2023-10-20T07:00,29.7,70,0,9.1,100,1009.1
2023-10-20T08:00,29.8,69,0,7.6,15,1008.4
2023-10-20T09:00,30,68,0,6.6,10,1008.1
2023-10-20T10:00,30,68,0,4.8,41,1008.6
2023-10-20T11:00,30,67,0,4.6,99,1009.8
2023-10-20T12:00,29.7,68,0,6.2,97,1010.7
2023-10-20T13:00,29.8,69,0,4.1,100,1010.9
2023-10-20T14:00,29.4,71,0.1,4.4,100,1011.7
2023-10-20T15:00,29.5,71,0.1,2.5,100,1011.8
2023-10-20T16:00,28.5,76,0.2,4.9,100,1012
2023-10-20T17:00,27.2,82,0.8,2.3,100,1012.1
2023-10-20T18:00,26.6,84,0.6,3.2,100,1011.4
2023-10-20T19:00,25.5,88,4.8,13.2,100,1011.5
2023-10-20T20:00,25.8,87,0.3,16.6,100,1011.1
2023-10-20T21:00,26.4,84,0.2,9.7,100,1011.1
2023-10-20T22:00,26.6,83,0,4.5,94,1011
2023-10-20T23:00,27,81,0,5.6,99,1011.7
2023-10-21T00:00,27.9,80,0,7.1,83,1012.4
2023-10-21T01:00,28,79,0,5.4,99,1013.3
2023-10-21T02:00,27.3,82,0.9,10.2,100,1013.8
2023-10-21T03:00,27.1,84,0.1,9.4,100,1013.8
2023-10-21T04:00,27,84,0.2,10.5,100,1013.1
2023-10-21T05:00,27,85,0.1,7.2,100,1012.5
2023-10-21T06:00,27.2,81,0.1,3.3,99,1012
2023-10-21T07:00,27.3,81,0.1,5.6,100,1010.9
2023-10-21T08:00,27.3,81,0,10.2,99,1010.1
2023-10-21T09:00,27.5,81,0,4.7,99,1009.8
2023-10-21T10:00,27.5,81,0,6.1,99,1010
2023-10-21T11:00,27.7,81,0,4.1,98,1011
2023-10-21T12:00,29.5,71,0,2.3,98,1011.3
2023-10-21T13:00,29.5,71,0,4.2,95,1012.7
2023-10-21T14:00,29.5,71,0,7.4,100,1013.4
2023-10-21T15:00,29.5,70,0.2,8.9,100,1013.9
2023-10-21T16:00,29.4,70,0,7.9,98,1013.6
2023-10-21T17:00,29.2,71,0,7.4,87,1013.1
2023-10-21T18:00,29,72,0,8.4,86,1011.9
2023-10-21T19:00,28.9,72,0.1,6.4,99,1011.6
2023-10-21T20:00,28.8,72,0,3.3,85,1011
2023-10-21T21:00,28.7,72,0,4.7,89,1011.3
2023-10-21T22:00,25.9,88,2.8,19.5,100,1012.4
2023-10-21T23:00,26.4,86,0.2,16.9,75,1011.7
2023-10-22T00:00,28.5,80,0,18.7,88,1013
2023-10-22T01:00,28.2,82,0,14.8,20,1013.8
2023-10-22T02:00,28.5,80,0,12.8,5,1013.9
2023-10-22T03:00,28.6,79,0,11.8,87,1013.8
2023-10-22T04:00,28.8,77,0,11.9,80,1012.8
2023-10-22T05:00,29,76,0,13.2,78,1012
2023-10-22T06:00,29.1,75,0,11.9,7,1010.8
2023-10-22T07:00,29.2,75,0,11.7,82,1009.6
2023-10-22T08:00,29.4,73,0,10.7,55,1009.2
2023-10-22T09:00,29.5,71,0,7.8,66,1009.3
2023-10-22T10:00,29.5,71,0,7.2,9,1009.8
2023-10-22T11:00,29.5,71,0,7.4,48,1010.7
2023-10-22T12:00,29.8,71,3.1,3.3,64,1011.6
2023-10-22T13:00,29.8,71,0,6.5,100,1012.6
2023-10-22T14:00,29.8,71,0,7.8,100,1013.1
2023-10-22T15:00,29.6,70,0,5.7,100,1013.6
2023-10-22T16:00,29.5,69,0,5.1,72,1012.8
2023-10-22T17:00,29.5,68,0,7.7,93,1012.1
2023-10-22T18:00,28.8,75,0,10.5,98,1011.6
2023-10-22T19:00,27.6,83,0.2,14.9,98,1011.4
2023-10-22T20:00,27.8,81,0,12.8,100,1011
2023-10-22T21:00,26.7,83,1.6,10.8,100,1011.3
2023-10-22T22:00,26,86,2.7,8.1,100,1012.1
2023-10-22T23:00,26.5,83,0.1,9,100,1012.7
2023-10-23T00:00,28.5,76,0,6.1,100,1012.8
2023-10-23T01:00,28.5,76,0,6.2,71,1012.8
2023-10-23T02:00,28.8,74,0,5.8,52,1013.6
2023-10-23T03:00,28.9,74,0,8.1,4,1013.4
2023-10-23T04:00,28.9,73,0,6.5,7,1012.5
2023-10-23T05:00,29,72,0,10.9,20,1011.5
2023-10-23T06:00,29,73,0,9.8,47,1010.7
2023-10-23T07:00,28.6,75,0,13,35,1009.7
2023-10-23T08:00,28.1,78,0,12.3,47,1009.2
2023-10-23T09:00,28.2,78,0.1,10.8,79,1009.1
2023-10-23T10:00,28.2,78,0.2,10.4,96,1009.4
2023-10-23T11:00,28.4,76,0.2,11.5,100,1010.2
2023-10-23T12:00,29,73,0,9.4,67,1010.7
2023-10-23T13:00,29,73,0,12.1,14,1011
2023-10-23T14:00,29.1,73,0,9.7,83,1011.9
2023-10-23T15:00,29.1,72,0,9.7,62,1012.4
2023-10-23T16:00,29,72,0,7.6,96,1012.2
2023-10-23T17:00,29,72,0,6.5,100,1011.6
2023-10-23T18:00,28.9,74,0,7.6,100,1010.6
2023-10-23T19:00,28.8,74,0,6.6,98,1010.3
2023-10-23T20:00,28.8,74,0,5.6,100,1010.3
2023-10-23T21:00,28.8,73,0,6.8,100,1009.9
2023-10-23T22:00,28.8,73,0,6.8,98,1010.1
2023-10-23T23:00,28.8,74,0,8.2,99,1010.5
2023-10-24T00:00,29,74,0,8.2,90,1012
2023-10-24T01:00,29,74,0,7.6,99,1012.3
2023-10-24T02:00,29.1,71,0.1,6.5,99,1012.9
2023-10-24T03:00,29.1,73,0,7.6,100,1012.7
2023-10-24T04:00,29.1,74,0,5.7,100,1012
2023-10-24T05:00,28.9,75,0,8.7,99,1011.4
2023-10-24T06:00,28.6,78,0,8.6,100,1010.3
2023-10-24T07:00,28.5,77,0.4,6.2,100,1009.7
2023-10-24T08:00,28.5,77,0,2.5,100,1008.7
2023-10-24T09:00,28.7,76,0,3.8,92,1008.3
2023-10-24T10:00,28.9,75,0,4.6,81,1009.1
2023-10-24T11:00,29,75,0,6.1,73,1010.2
2023-10-24T12:00,29,74,0,5.7,68,1011.1
2023-10-24T13:00,29.6,71,0,2.1,100,1012.2
2023-10-24T14:00,29.4,72,0,2.4,100,1012.7
2023-10-24T15:00,29.1,70,0.1,0.4,100,1012.6
2023-10-24T16:00,29.1,70,0,1.5,91,1012.1
2023-10-24T17:00,29.1,71,0,0.4,48,1011.4
2023-10-24T18:00,29,72,0,1.9,20,1010.5
2023-10-24T19:00,28.8,72,0,1.1,77,1009.9
2023-10-24T20:00,28.5,74,0,2.1,100,1009.9
2023-10-24T21:00,27,81,2,12.5,100,1010.7
2023-10-24T22:00,27,80,1.3,8.7,100,1011.6
2023-10-24T23:00,27.1,80,0,10.6,100,1011.7
2023-10-25T00:00,27,82,0.1,11.3,100,1012.5
2023-10-25T01:00,27.2,80,0,0.5,100,1012.6
2023-10-25T02:00,27.7,79,0,5.1,100,1013.3
2023-10-25T03:00,27.9,79,0,4.9,100,1013.5
2023-10-25T04:00,28.1,78,0,3.9,100,1013.1
2023-10-25T05:00,28.4,75,0.4,6.6,100,1012.2
2023-10-25T06:00,28.2,77,0.2,10.2,100,1011
2023-10-25T07:00,27.8,80,0.1,10.5,100,1009.6
2023-10-25T08:00,27.9,80,0,12.2,100,1009.3
2023-10-25T09:00,27.5,82,0,12.9,86,1009.6
2023-10-25T10:00,27.4,81,0,2.9,99,1009.8
2023-10-25T11:00,27.5,80,0.4,8.9,99,1011.2
2023-10-25T12:00,27.7,80,0.2,5.5,93,1011.8
2023-10-25T13:00,29.9,64,0,2.3,85,1012.2
2023-10-25T14:00,28,77,0.5,11.4,77,1013
2023-10-25T15:00,28,77,0.1,7.6,85,1013.2
2023-10-25T16:00,28,78,0,4.7,99,1013.1
2023-10-25T17:00,27.9,78,0,3.4,93,1012
2023-10-25T18:00,27.9,79,0,3.4,92,1011.1
2023-10-25T19:00,28,79,0,4.7,20,1010.8
2023-10-25T20:00,26.4,86,4.5,6.5,80,1010.7
2023-10-25T21:00,26,88,2.6,14.9,95,1010.5
2023-10-25T22:00,26.5,84,0.1,8.3,94,1010.7
2023-10-25T23:00,27,83,0,7,88,1011.3
2023-10-26T00:00,27.4,83,0,14.9,92,1012.6
2023-10-26T01:00,28.5,77,0,6.2,80,1013.1
2023-10-26T02:00,28.4,78,0,12.2,78,1013.6
2023-10-26T03:00,28.5,78,0,10.7,45,1013.7
2023-10-26T04:00,28.4,79,0,8.9,26,1012.7
2023-10-26T05:00,28.4,79,0,5.7,13,1011.7
2023-10-26T06:00,28.5,78,0,6.8,3,1011.2
2023-10-26T07:00,28.7,77,0,5.9,63,1010.1
2023-10-26T08:00,29,72,0.3,6.8,35,1009.6
2023-10-26T09:00,28.9,73,0,6.7,42,1009.2
2023-10-26T10:00,29,73,0.1,6.8,39,1009.8
2023-10-26T11:00,29.1,73,0,7.4,10,1010.5
2023-10-26T12:00,29.2,73,0.1,8.7,84,1011.4
2023-10-26T13:00,29.2,75,0,6.2,94,1011.8
2023-10-26T14:00,29.2,75,0,5.1,100,1012.7
2023-10-26T15:00,29.2,74,0,3.1,100,1013.1
2023-10-26T16:00,29.1,75,0,2.7,100,1013.2
2023-10-26T17:00,29.1,76,0,2.6,97,1012.6
2023-10-26T18:00,28.6,77,0,1.8,16,1011.5
2023-10-26T19:00,28.6,77,0.2,2.5,43,1011
2023-10-26T20:00,28.5,77,0.2,1.8,24,1010.5
2023-10-26T21:00,28.2,77,0.5,1.9,77,1010.6
2023-10-26T22:00,27.4,82,2.3,6.9,100,1011.1
2023-10-26T23:00,26.9,84,0.8,7.9,99,1011.6
2023-10-27T00:00,26.7,83,0.5,4.9,100,1012.9
2023-10-27T01:00,29.3,69,0,6.1,83,1012.9
2023-10-27T02:00,29.4,69,0,6.8,77,1012.9
2023-10-27T03:00,29.4,69,0,5,82,1012.7
2023-10-27T04:00,29.4,70,0,7.2,77,1011.6
2023-10-27T05:00,29.4,71,0,8.6,75,1010.6
2023-10-27T06:00,29.4,71,0,6.8,100,1009.8
2023-10-27T07:00,29.4,70,0,2.5,100,1009.2
2023-10-27T08:00,29.5,70,0,0.8,95,1008.8
2023-10-27T09:00,29.5,69,0,1.8,33,1008.3
2023-10-27T10:00,29.6,70,0,3.2,16,1008.5
2023-10-27T11:00,29.6,70,0,3.3,72,1009.2
2023-10-27T12:00,29.5,70,0,3.2,100,1010.3
2023-10-27T13:00,30,67,0,6.9,99,1010.5
2023-10-27T14:00,30,67,0,6,100,1011.2
2023-10-27T15:00,29.9,67,0,7.4,97,1011.5
2023-10-27T16:00,29.9,66,0,7.1,96,1011.4
2023-10-27T17:00,29.8,67,0,7.9,98,1011.3
2023-10-27T18:00,29.6,68,0,5.7,100,1010.4
2023-10-27T19:00,29.5,67,0,6,88,1009.6
2023-10-27T20:00,29.4,68,0,6.9,90,1008.9
2023-10-27T21:00,29.2,68,0.1,8.1,87,1009
2023-10-27T22:00,29,71,0.1,9.2,94,1009.4
2023-10-27T23:00,28.8,74,0,9.4,96,1010.3
2023-10-28T00:00,28.5,76,0.2,8.4,100,1011.2
2023-10-28T01:00,29.8,69,0,8.1,100,1011.9
2023-10-28T02:00,29.6,70,0,9.2,100,1012.4
2023-10-28T03:00,29.6,70,0,11.2,34,1012.4
2023-10-28T04:00,29.8,68,0,11.2,21,1011.9
2023-10-28T05:00,30,66,0,11.2,8,1010.9
2023-10-28T06:00,30,65,0,10.9,100,1009.9
2023-10-28T07:00,30,65,0,10.5,100,1008.6
2023-10-28T08:00,30.2,64,0,8.4,100,1008
2023-10-28T09:00,28.2,75,0.1,16.9,100,1008.6
2023-10-28T10:00,27.7,80,0.3,13.4,100,1008.7
2023-10-28T11:00,27.9,80,0,13.2,97,1008.9
2023-10-28T12:00,27.5,81,0.8,13.8,100,1010.2
2023-10-28T13:00,27.9,79,0,13,100,1010.1
2023-10-28T14:00,28.1,79,0,8,100,1010.5
2023-10-28T15:00,28.1,80,0,7.9,100,1010.9
2023-10-28T16:00,28.1,80,0,8.6,97,1011
2023-10-28T17:00,28.1,81,0,10.5,56,1010.8
2023-10-28T18:00,28,80,0,10.2,5,1009.9
2023-10-28T19:00,28,79,0,7.3,71,1008.9
2023-10-28T20:00,28.1,78,0,7.1,75,1008.3
2023-10-28T21:00,28.2,74,0.2,9.7,76,1008.4
2023-10-28T22:00,27.1,81,0.9,15,96,1009
2023-10-28T23:00,26.5,86,1,10.5,100,1009.9
2023-10-29T00:00,27,83,0.4,4.5,100,1010.9
2023-10-29T01:00,28,80,0,12.2,95,1011.2
2023-10-29T02:00,28.1,78,0.4,11.3,100,1011.7
2023-10-29T03:00,28.3,78,0,8.4,90,1011.9
2023-10-29T04:00,28.5,77,0,9,27,1010.9
2023-10-29T05:00,28.6,77,0,10.1,15,1009.6
2023-10-29T06:00,29,74,0.1,12.7,43,1009
2023-10-29T07:00,29,74,0,12.7,23,1007.8
2023-10-29T08:00,29,74,0,11.5,71,1007.3
2023-10-29T09:00,28.1,78,0.7,12.8,92,1007.5
2023-10-29T10:00,28.2,77,0.4,10.1,100,1008.1
2023-10-29T11:00,28.5,77,0,7.4,100,1008.9
2023-10-29T12:00,28,79,0.2,12.1,100,1009.9
2023-10-29T13:00,29.1,76,0.4,14.5,89,1009.8
2023-10-29T14:00,28.6,78,0,15.8,83,1010.6
2023-10-29T15:00,28.6,78,0.2,12.4,94,1010.7
2023-10-29T16:00,27.1,85,2.9,10.1,100,1011
2023-10-29T17:00,27.6,83,0.1,9.6,97,1010
2023-10-29T18:00,27.9,82,0,7.5,100,1009.2
2023-10-29T19:00,28.1,81,0,7.8,99,1008.3
2023-10-29T20:00,27.1,84,0.4,12.6,100,1008.2
2023-10-29T21:00,27.5,83,0.1,12.7,95,1007.7
2023-10-29T22:00,27.6,83,0,12.2,97,1008.1
2023-10-29T23:00,28.1,80,0,13.4,100,1008.9
2023-10-30T00:00,28.3,79,0,14,100,1009.6
2023-10-30T01:00,29,78,0,13,100,1010.7
2023-10-30T02:00,29.1,77,0.3,12.7,100,1011.3
2023-10-30T03:00,29.5,75,0,14.5,100,1011.1
2023-10-30T04:00,29.4,76,0,14.5,100,1010.3
2023-10-30T05:00,29.4,74,0,13.5,100,1009.8
2023-10-30T06:00,28.5,78,0.1,16.8,63,1008.7
2023-10-30T07:00,28.8,76,0.1,14.5,100,1007.7
2023-10-30T08:00,28.8,75,0.1,15.5,100,1006.9
2023-10-30T09:00,28,80,0.6,13.6,37,1007.3
2023-10-30T10:00,28.3,80,0,10.9,18,1007.5
2023-10-30T11:00,26.5,85,1,11.1,100,1008.1
2023-10-30T12:00,27.1,83,0.6,6.1,67,1009.3
2023-10-30T13:00,28.5,81,0,19,9,1009
2023-10-30T14:00,28.9,81,0,20,100,1010.1
2023-10-30T15:00,29.1,80,0,19.7,92,1010.7
2023-10-30T16:00,28.9,81,0,19.5,97,1010.6
2023-10-30T17:00,28.5,79,0.4,14.6,99,1010.2
2023-10-30T18:00,27,84,0.8,23.9,100,1010.1
2023-10-30T19:00,27,83,1.5,14.5,87,1009.4
2023-10-30T20:00,26.7,85,0.7,17.4,99,1009
2023-10-30T21:00,26.6,84,2.9,11.6,99,1008.8
2023-10-30T22:00,25.9,86,1.5,19.4,100,1009.9
2023-10-30T23:00,26.1,85,0.6,13.9,100,1010.5
2023-10-31T00:00,27,83,0,16.9,85,1010.9
2023-10-31T01:00,29.1,74,0,13.5,99,1011.4
2023-10-31T02:00,29.2,73,0,12.8,89,1011.9
2023-10-31T03:00,29,74,0,17.2,41,1011.6
2023-10-31T04:00,27.5,82,0.4,22.8,62,1011.7
2023-10-31T05:00,27.2,83,0.3,24.9,99,1011.2
2023-10-31T06:00,27.5,82,0,18.9,63,1009.4
2023-10-31T07:00,27.7,82,0,24.8,100,1008.3
2023-10-31T08:00,28.5,76,0,22.6,88,1007.8
2023-10-31T09:00,27.4,84,0.8,22.6,99,1008
2023-10-31T10:00,27.8,82,0.3,24.3,98,1008.2
2023-10-31T11:00,28,82,0.2,21.6,99,1008.7
2023-10-31T12:00,28.5,79,0,19.9,98,1009.6
